"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"count_TRUE";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells"
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat2";25;43;180;97;2165;191;0,130890052356021;0,225130890052356;0,507853403141361;2;6;1
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat3";0;0;60;0;300;0;NA;NA;NA;3;4;7
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat4";35;60;180;188;2100;322;0,108695652173913;0,186335403726708;0,583850931677019;4;8;4
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat5";12;18;120;36;735;41;0,292682926829268;0,439024390243902;0,878048780487805;5;3;6
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat6";10;25;150;33;1320;54;0,185185185185185;0,462962962962963;0,611111111111111;6;9;3
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat7";7;15;90;38;960;49;0,142857142857143;0,306122448979592;0,775510204081633;7;7;5
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat8";0;0;60;0;178;0;NA;NA;NA;8;2;10
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat9";60;95;280;146;2280;229;0,262008733624454;0,414847161572052;0,637554585152838;9;10;2
"RUMACE";2021-06-07;"obs_dzxs";"A";"quadrat10";12;16;270;32;718;45;0,266666666666667;0,355555555555556;0,711111111111111;10;1;8
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat1";24;26;60;37;520;75;0,32;0,346666666666667;0,493333333333333;9;3;7
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat2";35;44;100;75;1448;191;0,183246073298429;0,230366492146597;0,392670157068063;10;4;9
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat3";0;0;32;0;90;0;NA;NA;NA;1;2;5
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat4";56;72;56;104;1597;322;0,173913043478261;0,22360248447205;0,322981366459627;2;6;1
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat5";20;11;15;25;400;41;0,48780487804878;0,268292682926829;0,609756097560976;3;1;4
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat6";24;20;59;25;845;54;0,444444444444444;0,37037037037037;0,462962962962963;4;7;2
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat7";12;11;42;23;774;49;0,244897959183673;0,224489795918367;0,469387755102041;5;5;3
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat8";0;0;15;0;60;0;NA;NA;NA;6;8;8
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat9";105;52;175;144;1019;229;0,458515283842795;0,22707423580786;0,62882096069869;7;10;10
"RUMACE";2021-06-07;"obs_wmyv";"C";"quadrat10";14;11;25;24;1574;45;0,311111111111111;0,244444444444444;0,533333333333333;8;9;6
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat1";23;18;90;31;496;75;0,306666666666667;0,24;0,413333333333333;7;1;5
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat2";37;23;51;52;601;191;0,193717277486911;0,120418848167539;0,272251308900524;8;2;9
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat3";0;0;55;0;184;0;NA;NA;NA;9;10;3
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat4";46;44;104;85;649;322;0,142857142857143;0,136645962732919;0,263975155279503;10;4;7
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat5";10;11;27;18;463;41;0,24390243902439;0,268292682926829;0,439024390243902;1;9;2
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat6";16;19;77;20;1068;54;0,296296296296296;0,351851851851852;0,37037037037037;2;5;8
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat7";10;9;47;11;365;49;0,204081632653061;0,183673469387755;0,224489795918367;3;3;1
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat8";0;0;54;0;138;0;NA;NA;NA;4;7;6
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat9";52;42;202;97;540;229;0,22707423580786;0,183406113537118;0,423580786026201;5;6;10
"RUMACE";2021-06-07;"obs_qjqk";"E";"quadrat10";10;10;49;15;316;45;0,222222222222222;0,222222222222222;0,333333333333333;6;8;4
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat1";24;47;90;50;782;75;0,32;0,626666666666667;0,666666666666667;5;9;3
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat2";43;94;253;110;1841;191;0,225130890052356;0,492146596858639;0,575916230366492;6;10;5
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat3";0;0;33;0;153;0;NA;NA;NA;7;8;1
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat4";50;77;168;215;2703;322;0,15527950310559;0,239130434782609;0,667701863354037;8;2;6
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat5";12;22;95;25;420;41;0,292682926829268;0,536585365853659;0,609756097560976;9;7;10
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat6";12;27;118;25;1500;54;0,222222222222222;0,5;0,462962962962963;10;3;8
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat7";6;11;54;17;600;49;0,122448979591837;0,224489795918367;0,346938775510204;1;1;9
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat8";0;0;31;0;205;0;NA;NA;NA;2;5;4
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat9";50;165;391;171;2392;229;0,218340611353712;0,720524017467249;0,746724890829694;3;4;7
"RUMACE";2021-06-07;"obs_nfuc";"G";"quadrat10";11;22;77;32;571;45;0,244444444444444;0,488888888888889;0,711111111111111;4;6;2
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat1";21;33;60;40;180;75;0,28;0,44;0,533333333333333;3;7;1
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat2";40;62;120;104;1140;191;0,209424083769634;0,324607329842932;0,544502617801047;4;8;6
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat3";0;0;30;0;100;0;NA;NA;NA;5;6;9
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat4";50;86;120;170;1174;322;0,15527950310559;0,267080745341615;0,527950310559006;6;10;4
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat5";15;19;60;29;360;41;0,365853658536585;0,463414634146341;0,707317073170732;7;5;5
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat6";12;18;60;26;660;54;0,222222222222222;0,333333333333333;0,481481481481481;8;1;7
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat7";18;25;120;34;510;49;0,36734693877551;0,510204081632653;0,693877551020408;9;9;8
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat8";0;0;30;0;90;0;NA;NA;NA;10;3;2
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat9";40;92;120;196;1200;229;0,174672489082969;0,40174672489083;0,85589519650655;1;2;3
"RUMACE";2021-06-07;"obs_enjt";"I";"quadrat10";15;21;90;25;340;45;0,333333333333333;0,466666666666667;0,555555555555556;2;4;10
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat1";6;8;71;9;175;9;0,666666666666667;0,888888888888889;1;1;1;10
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat2";25;30;50;33;430;39;0,641025641025641;0,769230769230769;0,846153846153846;2;6;1
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat3";0;0;67;1;183;1;0;0;1;3;5;6
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat4";52;45;77;63;595;59;0,88135593220339;0,76271186440678;1,06779661016949;4;8;5
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat5";18;23;66;26;500;28;0,642857142857143;0,821428571428571;0,928571428571429;5;4;4
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat6";13;13;55;16;432;16;0,8125;0,8125;1;6;9;2
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat7";41;51;71;60;393;69;0,594202898550725;0,739130434782609;0,869565217391304;7;7;8
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat8";0;0;45;0;162;0;NA;NA;NA;8;2;7
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat9";14;17;79;17;519;16;0,875;1,0625;1,0625;9;10;3
"EQUTEL";2021-06-11;"obs_xoto";"A";"quadrat10";24;24;65;31;320;34;0,705882352941177;0,705882352941177;0,911764705882353;10;3;9
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat1";5;5;30;9;302;9;0,555555555555556;0,555555555555556;1;9;3;6
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat2";23;28;41;36;330;39;0,58974358974359;0,717948717948718;0,923076923076923;10;4;8
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat3";0;0;38;0;300;1;0;0;0;1;2;4
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat4";37;34;48;53;723;59;0,627118644067797;0,576271186440678;0,898305084745763;2;6;1
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat5";18;21;57;23;350;28;0,642857142857143;0,75;0,821428571428571;3;1;7
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat6";9;10;22;15;251;16;0,5625;0,625;0,9375;4;7;3
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat7";35;38;40;56;520;69;0,507246376811594;0,550724637681159;0,811594202898551;5;5;2
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat8";0;0;28;NA;128;0;NA;NA;NA;6;9;9
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat9";12;13;34;13;300;16;0,75;0,8125;0,8125;7;8;10
"EQUTEL";2021-06-11;"obs_nzcz";"C";"quadrat10";17;26;44;27;396;34;0,5;0,764705882352941;0,794117647058823;8;10;5
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat1";4;8;27;8;173;9;0,444444444444444;0,888888888888889;0,888888888888889;7;1;5
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat2";25;26;33;35;391;39;0,641025641025641;0,666666666666667;0,897435897435897;8;2;7
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat3";0;1;16;1;88;1;0;1;1;9;10;3
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat4";42;43;41;53;472;59;0,711864406779661;0,728813559322034;0,898305084745763;10;4;9
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat5";20;21;40;26;424;28;0,714285714285714;0,75;0,928571428571429;1;9;2
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat6";13;13;20;18;310;16;0,8125;0,8125;1,125;2;5;10
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat7";32;40;36;57;757;69;0,463768115942029;0,579710144927536;0,826086956521739;3;3;1
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat8";0;0;17;0;190;0;NA;NA;NA;4;7;6
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat9";11;15;25;16;223;16;0,6875;0,9375;1;5;6;8
"EQUTEL";2021-06-11;"obs_fbti";"E";"quadrat10";17;24;32;29;462;34;0,5;0,705882352941177;0,852941176470588;6;8;4
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat1";8;10;58;8;408;9;0,888888888888889;1,11111111111111;0,888888888888889;5;9;3
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat2";32;33;79;37;580;39;0,82051282051282;0,846153846153846;0,948717948717949;6;10;5
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat3";0;1;60;1;327;1;0;1;1;7;7;1
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat4";52;48;87;56;610;59;0,88135593220339;0,813559322033898;0,949152542372881;8;2;7
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat5";28;26;71;27;402;28;1;0,928571428571429;0,964285714285714;9;8;10
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat6";15;14;45;16;316;16;0,9375;0,875;1;10;3;8
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat7";45;55;74;66;441;69;0,652173913043478;0,797101449275362;0,956521739130435;1;1;9
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat8";0;0;51;0;217;0;NA;NA;NA;2;5;4
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat9";14;16;64;16;339;16;0,875;1;1;3;4;6
"EQUTEL";2021-06-11;"obs_size";"G";"quadrat10";31;33;59;33;570;34;0,911764705882353;0,970588235294118;0,970588235294118;4;6;2
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat1";8;8;42;9;411;9;0,888888888888889;0,888888888888889;1;10;4;8
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat2";25;34;89;38;405;39;0,641025641025641;0,871794871794872;0,974358974358974;1;5;10
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat3";0;1;35;1;258;1;0;1;1;2;3;6
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat4";35;50;125;54;919;59;0,593220338983051;0,847457627118644;0,915254237288136;3;7;2
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat5";19;26;45;28;905;28;0,678571428571429;0,928571428571429;1;4;2;5
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat6";12;17;60;16;499;16;0,75;1,0625;1;5;8;3
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat7";35;51;76;72;866;69;0,507246376811594;0,739130434782609;1,04347826086957;6;6;4
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat8";0;0;54;0;0;0;NA;NA;NA;7;10;9
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat9";14;15;79;16;744;16;0,875;0,9375;1;8;9;1
"EQUTEL";2021-06-11;"obs_zlxw";"B";"quadrat10";22;23;27;32;460;34;0,647058823529412;0,676470588235294;0,941176470588235;9;1;7
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat1";5;5;25;NA;NA;9;0,555555555555556;0,555555555555556;NA;3;7;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat2";21;21;150;NA;NA;39;0,538461538461538;0,538461538461538;NA;4;8;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat3";0;0;15;NA;NA;1;0;0;NA;5;6;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat4";32;35;90;NA;NA;59;0,542372881355932;0,593220338983051;NA;6;10;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat5";16;19;120;NA;NA;28;0,571428571428571;0,678571428571429;NA;7;5;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat6";12;12;30;NA;NA;16;0,75;0,75;NA;8;1;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat7";29;29;35;NA;NA;69;0,420289855072464;0,420289855072464;NA;9;9;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat8";0;0;15;NA;NA;0;NA;NA;NA;10;3;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat9";12;14;30;NA;NA;16;0,75;0,875;NA;1;2;NA
"EQUTEL";2021-06-11;"obs_ruyi";"I";"quadrat10";16;18;70;NA;NA;34;0,470588235294118;0,529411764705882;NA;2;4;NA
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat1";7;8;15;4;405;9;0,777777777777778;0,888888888888889;0,444444444444444;4;8;2
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat2";26;25;15;30;690;39;0,666666666666667;0,641025641025641;0,769230769230769;5;9;4
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat3";0;0;10;0;120;1;0;0;0;6;7;10
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat4";38;41;30;58;588;59;0,644067796610169;0,694915254237288;0,983050847457627;7;1;6
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat5";19;19;15;22;487;28;0,678571428571429;0,678571428571429;0,785714285714286;8;6;9
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat6";13;13;15;15;780;16;0,8125;0,8125;0,9375;9;2;5
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat7";33;41;25;54;302;69;0,478260869565217;0,594202898550725;0,782608695652174;10;10;8
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat8";0;0;15;0;180;0;NA;NA;NA;1;4;3
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat9";15;15;20;12;525;16;0,9375;0,9375;0,75;2;3;7
"EQUTEL";2021-06-11;"obs_phev";"H";"quadrat10";17;19;15;30;645;34;0,5;0,558823529411765;0,882352941176471;3;5;1
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat1";3;10;16;14;358;27;0,111111111111111;0,37037037037037;0,518518518518518;1;1;5
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat2";8;8;17;11;187;36;0,222222222222222;0,222222222222222;0,305555555555556;2;2;1
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat3";0;0;8;0;99;0;NA;NA;NA;3;6;3
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat4";4;5;22;5;288;7;0,571428571428571;0,714285714285714;0,714285714285714;4;8;6
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat5";11;16;23;56;917;84;0,130952380952381;0,19047619047619;0,666666666666667;5;5;7
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat6";5;3;26;4;284;19;0,263157894736842;0,157894736842105;0,210526315789474;6;9;8
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat7";46;72;71;122;1685;242;0,190082644628099;0,297520661157025;0,504132231404959;7;7;9
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat8";0;0;15;0;90;0;NA;NA;NA;8;3;2
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat9";50;51;36;68;474;98;0,510204081632653;0,520408163265306;0,693877551020408;9;10;10
"LINVUL";2021-06-15;"obs_njds";"A";"quadrat10";7;11;15;27;277;44;0,159090909090909;0,25;0,613636363636364;10;4;4
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat1";7;11;29;13;264;27;0,259259259259259;0,407407407407407;0,481481481481481;9;3;7
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat2";7;15;58;14;495;36;0,194444444444444;0,416666666666667;0,388888888888889;10;4;5
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat3";0;0;41;0;76;0;NA;NA;NA;1;2;9
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat4";5;5;29;5;589;7;0,714285714285714;0,714285714285714;0,714285714285714;2;6;1
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat5";16;22;65;20;426;84;0,19047619047619;0,261904761904762;0,238095238095238;3;1;10
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat6";6;6;43;7;425;19;0,315789473684211;0,315789473684211;0,368421052631579;4;7;4
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat7";40;74;80;177;1500;242;0,165289256198347;0,305785123966942;0,731404958677686;5;5;3
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat8";0;0;40;0;570;0;NA;NA;NA;6;9;2
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat9";39;55;55;60;781;98;0,397959183673469;0,561224489795918;0,612244897959184;7;8;8
"LINVUL";2021-06-15;"obs_hubl";"C";"quadrat10";10;17;50;17;299;44;0,227272727272727;0,386363636363636;0,386363636363636;8;10;6
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat1";8;9;16;14;227;27;0,296296296296296;0,333333333333333;0,518518518518518;7;1;5
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat2";11;16;42;15;194;36;0,305555555555556;0,444444444444444;0,416666666666667;8;2;7
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat3";0;0;19;0;219;0;NA;NA;NA;9;10;3
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat4";5;7;23;5;153;7;0,714285714285714;1;0,714285714285714;10;4;9
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat5";22;23;45;52;850;84;0,261904761904762;0,273809523809524;0,619047619047619;1;9;2
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat6";5;5;33;6;232;19;0,263157894736842;0,263157894736842;0,315789473684211;2;5;10
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat7";86;83;66;193;1200;242;0,355371900826446;0,34297520661157;0,797520661157025;3;3;1
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat8";0;0;24;0;70;0;NA;NA;NA;4;7;6
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat9";56;61;47;57;823;98;0,571428571428571;0,622448979591837;0,581632653061224;5;6;8
"LINVUL";2021-06-15;"obs_olxe";"E";"quadrat10";6;18;31;34;437;44;0,136363636363636;0,409090909090909;0,772727272727273;6;8;4
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat1";11;13;48;15;959;27;0,407407407407407;0,481481481481481;0,555555555555556;5;6;5
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat2";6;16;82;29;710;36;0,166666666666667;0,444444444444444;0,805555555555556;6;4;8
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat3";0;0;52;0;107;0;NA;NA;NA;7;7;1
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat4";4;5;66;5;287;7;0,571428571428571;0,714285714285714;0,714285714285714;8;2;6
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat5";12;21;57;49;938;84;0,142857142857143;0,25;0,583333333333333;9;3;4
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat6";7;7;59;7;340;19;0,368421052631579;0,368421052631579;0,368421052631579;10;5;3
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat7";50;109;140;175;1588;242;0,206611570247934;0,450413223140496;0,723140495867769;1;1;10
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat8";0;0;46;0;110;0;NA;NA;NA;2;8;2
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat9";45;82;88;82;873;98;0,459183673469388;0,836734693877551;0,836734693877551;3;9;9
"LINVUL";2021-06-15;"obs_frnf";"G";"quadrat10";14;26;56;31;469;44;0,318181818181818;0,590909090909091;0,704545454545455;4;10;7
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat1";7;9;41;13;422;27;0,259259259259259;0,333333333333333;0,481481481481481;10;1;8
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat2";4;10;52;19;600;36;0,111111111111111;0,277777777777778;0,527777777777778;1;5;10
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat3";0;0;30;0;350;0;NA;NA;NA;2;2;6
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat4";3;4;59;5;783;7;0,428571428571429;0,571428571428571;0,714285714285714;3;8;2
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat5";7;11;40;37;720;84;0,0833333333333333;0,130952380952381;0,44047619047619;4;6;5
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat6";5;4;33;13;705;19;0,263157894736842;0,210526315789474;0,684210526315789;5;7;3
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat7";43;66;70;167;2040;242;0,177685950413223;0,272727272727273;0,690082644628099;6;9;4
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat8";0;0;30;0;347;0;NA;NA;NA;7;3;9
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat9";48;51;66;60;875;98;0,489795918367347;0,520408163265306;0,612244897959184;8;10;1
"LINVUL";2021-06-15;"obs_uzuk";"B";"quadrat10";10;9;38;23;672;44;0,227272727272727;0,204545454545455;0,522727272727273;9;4;7
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat1";11;10;36;16;400;27;0,407407407407407;0,37037037037037;0,592592592592593;3;7;1
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat2";10;21;61;12;547;36;0,277777777777778;0,583333333333333;0,333333333333333;4;9;3
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat3";0;0;62;0;148;0;NA;NA;NA;5;6;7
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat4";3;10;55;4;257;7;0,428571428571429;1,42857142857143;0,571428571428571;6;8;5
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat5";25;25;60;15;321;84;0,297619047619048;0,297619047619048;0,178571428571429;7;5;10
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat6";11;10;59;8;540;19;0,578947368421053;0,526315789473684;0,421052631578947;8;1;6
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat7";120;76;91;155;1478;242;0,495867768595041;0,31404958677686;0,640495867768595;9;10;8
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat8";0;0;77;0;257;0;NA;NA;NA;10;3;2
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat9";70;78;75;76;620;98;0,714285714285714;0,795918367346939;0,775510204081633;1;2;4
"LINVUL";2021-06-15;"obs_aczj";"I";"quadrat10";17;21;60;25;362;44;0,386363636363636;0,477272727272727;0,568181818181818;2;4;9
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat1";5;14;62;13;279;27;0,185185185185185;0,518518518518518;0,481481481481481;4;8;2
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat2";10;10;93;15;429;36;0,277777777777778;0,277777777777778;0,416666666666667;5;9;4
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat3";0;0;65;0;189;0;NA;NA;NA;6;7;8
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat4";2;4;108;7;549;7;0,285714285714286;0,571428571428571;1;7;1;6
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat5";12;26;105;35;799;84;0,142857142857143;0,30952380952381;0,416666666666667;8;6;9
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat6";5;5;44;13;599;19;0,263157894736842;0,263157894736842;0,684210526315789;9;2;7
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat7";32;108;82;196;1432;242;0,132231404958678;0,446280991735537;0,809917355371901;10;10;10
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat8";0;0;61;0;158;0;NA;NA;NA;1;4;3
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat9";20;61;109;65;750;98;0,204081632653061;0,622448979591837;0,663265306122449;2;3;5
"LINVUL";2021-06-15;"obs_dbon";"H";"quadrat10";6;25;96;35;673;44;0,136363636363636;0,568181818181818;0,795454545454545;3;5;1
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat1";12;26;110;69;1110;92;0,130434782608696;0,282608695652174;0,75;1;5;9
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat2";22;32;105;79;750;102;0,215686274509804;0,313725490196078;0,774509803921569;2;6;1
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat3";0;0;30;12;310;13;0;0;0,923076923076923;3;4;7
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat4";22;32;100;56;817;68;0,323529411764706;0,470588235294118;0,823529411764706;4;8;3
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat5";12;16;45;24;706;27;0,444444444444444;0,592592592592593;0,888888888888889;5;3;6
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat6";8;9;48;20;375;21;0,380952380952381;0,428571428571429;0,952380952380952;6;9;4
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat7";13;27;87;33;590;36;0,361111111111111;0,75;0,916666666666667;7;7;5
"MELARV";2021-06-16;"obs_oezi";"A";"quadrat8";0;0;60;4;319;5;0;0;0,8;8;1;10
